Date,Start Time,Bet Placed Time,Sport,League,Market,Derivative,Event/Match,Bet,Odds,Stake,Bookmaker,Payout,Closing Line,CLV%,Profit/Loss,Notes/Comments,Bet ID#,Result
2025-03-09,14:10,Unknown,Basketball,NBA,Player Prop,No,Russell Westbrook (Pts+Rebs+Asts),Under 19.5 Points+Rebs+Assists,+111,300.00,Pinnacle,333.00,,,-300.00,,2061485610,Loss
2025-03-09,20:10,Unknown,Basketball,NBA,Spread,No,Memphis Grizzlies vs New Orleans Pelicans,New Orleans Pelicans +9.5,+105,400.00,Pinnacle,420.00,,,420.00,,2061609622,Win
2025-03-09,20:10,Unknown,Basketball,NBA,Spread,No,Memphis Grizzlies vs New Orleans Pelicans,New Orleans Pelicans +9.0,+115,800.00,Pinnacle,920.00,,,920.00,,2061608195,Win
2025-03-09,23:00,Unknown,Basketball,NCAA,Spread,Yes,Northern Arizona vs Montana,Northern Arizona +2.5,+107,500.00,Pinnacle,535.00,,,535.00,,2061535035,Win
2025-03-09,14:10,Unknown,Basketball,NBA,Total,Yes,Denver Nuggets vs Oklahoma City Thunder,Oklahoma City Thunder - Over 63.5,-111,400.00,Pinnacle,360.36,,,-400.00,,2061521440,Loss
2025-03-10,00:00,Unknown,Basketball,NCAA,Spread,Yes,Washington State vs San Francisco,Washington State +4.5,-136,444.00,Pinnacle,326.47,,,326.47,,2061634590,Win
2025-03-09,20:40,Unknown,Basketball,NBA,Player Prop,No,Keyonte George (Points),Under 20.5 Points,+110,598.00,Pinnacle,657.80,,,-598.00,,2061633888,Loss
2025-03-09,14:10,Unknown,Basketball,NBA,Total,Yes,Denver Nuggets vs Oklahoma City Thunder,Over 63,+109,500.00,Pinnacle,545.00,,,-500.00,,2061643454,Loss
2025-03-09,15:00,Unknown,Basketball,NCAA,Moneyline,No,Colgate vs American,Colgate,+127,718.00,Pinnacle,911.86,,,-718.00,,2061639440,Loss
2025-03-09,14:10,Unknown,Basketball,NBA,Player Prop,No,Russell Westbrook (Pts+Rebs+Asts),Under 19.5 Points+Rebs+Assists,+106,598.00,Pinnacle,633.88,,,-598.00,,2061638296,Loss
2025-03-09,20:40,Unknown,Basketball,NBA,Total,Yes,Utah Jazz vs Philadelphia 76ers,Utah Jazz - Under 54.5,-107,350.00,Pinnacle,327.10,,,-350.00,,2061760600,Loss
2025-03-09,20:40,Unknown,Basketball,NBA,Total,Yes,Utah Jazz vs Philadelphia 76ers,Under 112.5,-104,300.00,Pinnacle,288.46,,,-300.00,,2061757249,Loss
2025-03-09,22:10,Unknown,Basketball,NBA,Spread,Yes,Detroit Pistons vs Portland Trail Blazers,Detroit Pistons -1.0,+108,222.00,Pinnacle,239.76,,,239.76,,2061741527,Win
2025-03-10,00:00,Unknown,Basketball,NCAA,Total,No,Washington State vs San Francisco,Over 152.5,-102,300.00,Pinnacle,294.12,,,294.12,,2061774547,Win
2025-03-09,22:00,Unknown,Basketball,NCAA,Spread,No,LiveSt. Thomas vs Nebraska Omaha,Nebraska Omaha +2.5,-128,600.00,Pinnacle,468.75,,,468.75,,2061782994,Win
2025-03-10,20:40,Unknown,Basketball,NBA,Player Prop,Yes,Philadelphia 76ers vs Atlanta Hawks,Atlanta Hawks - Over 31.5,+101,359.00,Pinnacle,362.59,,,,,2061856189,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Player Prop,Yes,Philadelphia 76ers vs Atlanta Hawks,Atlanta Hawks - Over 31.5,+103,40.00,Pinnacle,41.20,,,,,2061856165,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Player Prop,Yes,Utah Jazz vs Boston Celtics,Utah Jazz - Under 25.5,+103,359.00,Pinnacle,369.77,,,,,2061855639,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Total,Yes,Utah Jazz vs Boston Celtics,Under 56.5,+102,359.00,Pinnacle,366.18,,,,,2061855123,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Total,Yes,Utah Jazz vs Boston Celtics,Under 111.5,+113,400.00,Pinnacle,452.00,,,,,2061854999,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Total,Yes,Philadelphia 76ers vs Atlanta Hawks,Over 60.5,+115,359.00,Pinnacle,412.85,,,,,2061854833,Pending
2025-03-10,20:00,Unknown,Basketball,NCAA,Total,No,Arkansas State vs Troy,Under 140.5,-121,435.00,Pinnacle,359.50,,,,,2061852532,Pending
2025-03-10,21:40,Unknown,Basketball,NBA,Spread,No,Dallas Mavericks vs San Antonio Spurs,Dallas Mavericks +6.5,+102,400.00,Pinnacle,408.00,,,,,2061872822,Pending
2025-03-10,21:40,Unknown,Basketball,NBA,Spread,No,Dallas Mavericks vs San Antonio Spurs,Dallas Mavericks +6.5,+102,400.00,Pinnacle,408.00,,,,,2061872675,Pending
2025-03-10,21:10,Unknown,Basketball,NBA,Player Prop,No,Nikola Vucevic (Points),Under 18.5 Points,-123,696.00,Pinnacle,565.85,,,,,2061872126,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Player Prop,No,D'Angelo Russell (3 Point FG),Under 2.5 3-Point Field Goals,-116,500.00,Pinnacle,431.03,,,,,2061872091,Pending
2025-03-10,21:10,Unknown,Basketball,NBA,Spread,No,Indiana Pacers vs Chicago Bulls,Chicago Bulls +6.5,-108,1000.00,Pinnacle,925.93,,,,,2061870922,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Spread,No,Los Angeles Lakers vs Brooklyn Nets,Brooklyn Nets +6.5,-102,400.00,Pinnacle,392.16,,,,,2061870670,Pending
2025-03-10,21:10,Unknown,Basketball,NBA,Total,Yes,Orlando Magic vs Houston Rockets,Houston Rockets - Over 55.5,-100,350.00,Pinnacle,350.00,,,,,2061870516,Pending
2025-03-10,20:40,Unknown,Basketball,NBA,Spread,No,Philadelphia 76ers vs Atlanta Hawks,Philadelphia 76ers +9.5,+119,1000.00,Pinnacle,1190.00,,,,,2061869857,Pending
2025-03-10,20:00,Unknown,Basketball,NCAA,Spread,No,Arkansas State vs Troy,Arkansas State -2.0,-103,300.00,Pinnacle,291.26,,,,,2061866718,Pending
